GAdenoma	GCarcinoma	GQuimio
36067_at	5.41368159018301	5.57280756151273	5.75532021581455
36075_at	7.04004976922479	6.67051326228264	6.85810858807573
36081_s_at	6.9373974083116	7.22203899980774	6.93200469427114
36082_at	6.33460404415208	6.86657104012101	6.45099712473772
36085_at	6.98163411909971	7.10053560266361	7.00312936168597
36086_at	3.23126829703455	3.27728926365422	3.21733144784236
36087_at	5.04417628401494	5.05191241729544	5.08437034612603
36094_at	6.21828652383356	6.39821774270969	6.24413420309197
36105_at	4.2790625648823	4.83664666848955	4.60353545807663
36106_at	7.93582672900977	7.85536087859524	8.02767865598806
36114_r_at	10.0363709955237	10.1819693102021	10.1254468058072
36121_at	7.9300958532228	7.78760383965504	7.77851945827875
36140_at	4.2008694327908	4.43328837257665	4.21984207587614
36141_at	7.17375363813908	7.17738381344537	7.14531777123593
36144_at	5.77231238185092	5.67162725466777	5.68378145863986
36148_at	7.22953014895456	7.47215580894643	7.1974991181412
36150_at	8.51363215137381	8.60534029772223	8.53556415836303
36157_at	2.9395818669453	3.05111291059369	2.9074599875134
36168_at	8.02364401328679	7.83788461450932	7.93726751205618
36182_at	4.96427659322913	4.91057319962139	4.88528460203931
36212_at	4.6812091757887	4.56063637744533	4.63737615392547
36213_at	6.61389806320561	6.79439506445271	6.62529055848949
36214_at	6.01005436098746	6.05750719086802	6.16486361790783
36219_at	5.84815258861378	5.96675124775235	5.76035386124239
36220_at	4.64777938445038	4.75146091348172	4.53137044925962
36221_at	4.84788358100347	4.94597762857083	4.76753278084611
36222_at	9.67472850604127	9.81034926416934	9.75780709769405
36223_at	4.97873621972153	5.10279703726964	4.90249515140608
36226_r_at	8.68877365738577	8.60724324517213	8.84618168354037
36228_at	4.63780832057139	4.69188555532038	4.68620448363112
36229_at	7.80351230746147	7.84476940533165	7.84943140920055
36230_at	5.71553593333126	5.75166701568714	5.74378923047678
36232_at	4.87989689091916	5.07944137741973	4.96950165601032
36236_at	6.31613707785102	6.27618319212309	6.15134879970602
36237_at	7.39585098581167	7.54549548034544	7.40651653446236
36238_at	8.20204491785358	7.84430670549876	8.09744096004506
36240_at	5.69703749241651	5.75223236502185	5.72047336507207
36241_r_at	2.57860560182001	2.70981414529643	2.60388113409208
36244_at	5.48587824743784	5.71728027375667	5.52432748753046
36245_at	4.84984507329207	4.94702351812334	5.00259465590027
36246_at	5.01491026881707	5.16803373334424	5.09524053200871
36247_f_at	6.46289626184525	5.90842777895406	6.38680859310698
36249_at	3.88204567694332	4.09509198608124	3.88892058430444
36250_at	8.04592088168774	8.21705864433407	8.10886070141972
36251_at	7.29629687768137	7.22697534852939	7.28682527700216
36254_at	3.4409195336029	3.6122659009933	3.45662354402759
36256_at	5.76525565716294	5.67744483136545	5.73330305384295
36257_at	6.18230979291166	6.26957510334764	6.18858437501124
36258_at	4.03027874924175	3.75983461064063	3.95813982888159
36260_at	8.38072596817353	8.04217021517988	8.49798555055271
36261_at	6.44649603632557	6.67402838808541	6.4935909868237
36263_g_at	6.96739786226932	7.11787463659621	6.91315141742338
36264_at	7.02340978602785	6.93334827950249	6.87700125271737
36265_at	5.99021996402143	5.99118830412495	5.93544772018157
36266_at	8.41155161380215	8.46512225694116	8.41129507437221
36268_at	5.09759259270233	4.7398494314395	4.80692364972938
36271_at	6.06030279643689	6.09914531321386	6.02685785012796
36272_r_at	2.74642538225478	2.78459903203079	2.824533300231
36273_at	5.0137178082933	5.02049959789688	4.95602938852557
36274_at	5.12734879832822	5.33195503069913	5.22739074100615
36278_at	7.40238802936414	7.32364672193796	7.34724524064545
36280_at	5.84334526848885	6.03250917209481	6.20469928470385
36281_at	8.02634764145705	8.02273488044307	8.05706841318123
36283_at	4.7333637917046	4.80148088621436	4.73819630647569
36284_at	7.31802183435348	7.36171183369106	7.35174816320596
36285_at	7.94358141848517	7.98441856272665	7.85247949960389
36286_at	7.82773838085083	7.38379258938983	7.60939520658951
36287_at	5.2184822516861	5.26312271799034	5.2370023323726
36288_at	7.35515988067291	7.46979913371084	7.46396666346724
36289_f_at	7.92326560578476	8.18538632614838	7.96375014489008
36290_s_at	6.62406197282075	6.81476979007519	6.73931136907222
36291_at	5.52302146287077	5.60891287794087	5.58487914367121
36292_at	5.31668675569368	5.58432842516436	5.48716432446382
36293_at	5.71591549793726	6.00558086503157	5.86081264680341
36294_at	4.36005099041311	4.67192253285302	4.41641091836157
36296_at	6.00551488670351	6.17572257450506	6.0991833768008
36297_at	5.14337005705153	5.20206017017793	5.26285655323242
36299_at	6.78435813350523	6.7902119293629	6.83076042552342
363_at	6.73017971928423	6.77305541496429	6.74118009160188
36300_at	6.2210243445131	6.2708148066794	6.2518682607152
36301_at	8.51435345163385	8.52798376292274	8.7101314381979
36302_f_at	4.1039661663115	4.30043750496371	4.4400644876976
36304_at	5.08211502607987	5.22605504704766	5.11353801611592
36305_at	6.60409905516585	6.78005839564949	6.50087807014628
36306_at	6.91252628778063	7.01456477778459	6.97373084032475
36307_at	8.04868528531744	8.20980288413957	8.08921191421617
36308_at	4.02264141392703	4.6849580459808	4.31711428117203
36309_at	2.86730306317377	2.80661857067661	2.81764095965829
36310_at	6.98657679711635	7.00797251451474	6.96751826387446
36312_at	5.83384021908641	6.07654975431275	5.85446862130622
36313_at	3.83964444168538	4.30664543828824	4.1785075109304
36314_at	7.35315620704781	7.2313406318594	7.33372767848523
36315_i_at	6.14625686410161	6.40310842985845	6.14930473511364
36316_r_at	3.72710735076153	3.80798791864774	3.69941476854218
36317_at	5.65645687109437	6.16160361396697	5.77830544867301
36318_at	6.56483660909763	6.48817160858388	6.46729331568339
36319_at	4.56236301603418	4.76589717793848	4.71554929333221
36320_at	3.58053391201612	3.58582846329995	3.6089986810113
36321_at	3.39237902744744	3.3819969483165	3.24666355902326
36322_at	6.92773222531282	7.11494720925856	6.90958940148108
36323_at	4.75930952361804	4.75319469106498	4.81088378807913
36324_at	3.63365490522037	3.71523803074971	3.73706154505107
36325_at	5.00295366140118	4.97614316818005	4.96010253565053
36326_at	4.10056989127417	4.08333539148987	3.97159479409991
36327_at	3.81427318972358	3.90927658940346	3.78228985564237
36328_at	7.76337689844524	7.82954448691113	7.84929141856354
36329_at	3.79999045927692	5.08859006363512	4.00537228064638
36335_at	6.332551264567	6.22581938801337	6.22134780373164
36337_at	7.73401032516146	7.78683521102456	7.71308769573498
36339_at	5.15157277364255	5.0335393867409	5.12315754458298
36340_at	6.42618543748497	6.39348776862645	6.30734791081981
36341_s_at	3.5404360794186	3.41467391222157	3.51186613150453
36342_r_at	2.69285970955979	2.79596290636732	2.65620894317322
36343_at	4.08926545563219	4.16093494311293	4.1027125679288
36344_at	7.52723240216276	7.75752637740524	7.55649068573019
36346_at	5.35258880600867	5.59859225605426	5.50018435988639
36348_r_at	2.88901931728443	3.01040201199357	2.90031781177567
36349_at	5.35335251144401	5.30256918889079	5.36168943644893
36350_at	3.59482720290048	3.66785979557306	3.57624235316225
36351_at	5.80812868793969	6.08819190179326	5.9727078311093
36352_at	6.13658262926574	6.27168275850634	6.17530900736078
36353_at	5.91084468859841	6.01218415852992	5.949900455996
36354_at	7.8829291857283	7.86375997832218	7.84702063515751
36355_at	7.42747973319178	7.47289669381616	7.42080760378474
36356_at	6.4041509515625	6.67621165471632	6.48423033739798
36357_at	4.85615307165253	5.11780704715552	4.89080794799002
36359_at	5.07209639031969	5.01115853200653	5.06894370737796
36361_at	6.77768818364396	6.90733402802215	6.73687090290855
36362_at	4.68416963330398	4.68663673225612	4.79256548538247
36363_at	4.29503417049528	4.76235790927211	4.49973193581959
36364_at	6.35784110744342	6.43933026131599	6.35531795260539
36365_at	4.09055146472301	4.10776750608687	4.03744270326279
36366_at	3.19507549620593	3.18695307883657	3.16163521563953
36368_at	8.07725256905814	8.05758048751903	8.0251153072793
36370_at	3.01400012713551	3.03273200348299	2.99551111844075
36371_at	5.53063300199258	5.70114006039576	5.52900544236237
36372_at	7.38264851978039	7.56580583605715	7.4974609743268
36373_at	5.36635997705097	5.39921385468704	5.33774474085356
36376_at	4.4387071679576	4.3293795263014	4.40920516404388
36377_at	5.85114355297324	5.91083535150794	5.96032801035001
36378_at	7.82279681998649	7.86657541817564	7.79666828762165
36379_at	6.9930239940677	7.11100040429289	7.04154819201615
36380_at	3.19548216297045	3.27641038449164	3.18976592077465
36381_at	5.36030140977021	5.31433572802509	5.3452832886241
36382_at	4.29469143237771	4.64323115243334	4.34768271695525
36383_at	6.68204087529296	6.37684875765249	6.60826083361826
36384_at	4.14845728187816	4.24252348712739	4.24752932748815
36385_at	4.63997351313626	4.54906151541132	4.55153670610308
36386_at	5.7593527863133	6.4028579318639	5.93708656822578
36387_at	5.42762366065655	5.51463394594401	5.40182183164512
36388_at	3.69254525440129	4.54597285533533	4.18365732680388
36389_at	3.07190191206164	3.23735227850676	3.25298468009028
36390_at	5.07834813476547	5.30472405613635	5.11327428453337
36393_at	6.55004949190476	6.61628835299369	6.5698010013087
36394_at	6.48366110553824	6.33771861078528	6.36851727967505
36397_at	3.33741516709356	3.56260275166595	3.32061210086345
36399_at	4.46536890491797	4.45395650858929	4.39735446677457
36400_at	2.82303688849503	2.95378285601678	2.83419569889002
36401_at	6.39936047871021	6.54289246145075	6.41315859619687
36402_at	4.45187130166177	4.70943080137612	4.52988496115755
36403_s_at	5.73413212773282	6.09536779307734	5.8890604544501
36404_at	5.95136864510572	6.0189577359059	5.97965218781354
36405_s_at	4.71122594476156	4.87070342640657	4.75476610612731
36406_at	6.72875930087516	7.27539916060901	6.87880121970188
36407_at	7.8754267512555	7.94566114102537	7.89528413743002
36408_at	6.06361161487598	6.21319906095113	6.09961938296136
36409_f_at	3.32791600829021	3.52965776342682	3.33613203235864
36410_f_at	6.41754562664084	6.29087763620256	6.30564256452897
36411_s_at	7.4476427899213	7.41799542735255	7.36381120695659
36413_at	5.38988037716884	5.45936549627015	5.37017751844748
36415_at	3.44974470736246	3.55754906960159	3.42778632265545
36416_g_at	5.33700208608705	5.24346633540044	5.35714186473298
36418_at	7.06218027702283	7.31917125028189	7.16363411626663
36419_at	3.39666502825625	3.50874542249663	3.40445916959075
36420_at	5.45852074193134	5.41454623863077	5.40258159122922
36422_s_at	7.99788684050645	7.39097299194191	7.75807373216187
36424_at	3.83641728923249	3.84620238202323	3.82899244711593
36425_at	4.6666677221837	4.9106430667995	4.69057526767719
36426_g_at	5.94036744740551	6.06302012592113	6.04574681195221
36428_at	6.00962908110407	6.13658851283847	5.96329383603931
36429_at	6.70220460425583	6.69040976049755	6.67057696945604
36430_at	5.38505866006401	5.30987404998291	5.40433179422386
36433_at	3.67879538169272	3.74041431803551	3.64782549248928
36434_r_at	2.92485499014683	2.95520708161712	2.92885086117789
36436_at	4.06634543014439	4.10647346633913	4.08797758871632
36437_s_at	5.35623180081755	5.52272626330627	5.41673171274195
36438_at	4.1293136376968	4.11720423236947	4.14255210264053
36440_at	8.38367856075034	8.29606675881719	8.37960934723317
36441_at	5.48130203333735	5.3969736275786	5.48929760343133
36442_g_at	7.29591327124743	7.40529815923113	7.3488576159175
36443_at	8.60734795481991	8.59765736906037	8.4705257567155
36444_s_at	4.8058905934641	4.90840561608005	4.94991146894384
36445_at	6.54187958682431	6.63262597221518	6.56613506678975
36447_at	4.79362654979823	5.25064667500596	5.21437545156523
36449_s_at	8.4512926386317	8.41648642303217	8.47746451185717
36450_at	6.01900461164503	5.89750941760588	6.08554113172966
36454_at	5.49909661340598	6.8017425949404	5.67282172509703
36455_at	6.05141617543274	5.89714922344978	5.92044972075913
36464_at	4.87248154363488	4.27537979768782	4.35410898486703
36466_at	4.65066258855271	4.52105354424313	4.58423329353287
36467_g_at	5.9466374096467	5.76107824889724	5.95131329041907
36468_at	5.42920708552378	5.40426878967487	5.35759927011732
36469_at	6.03946584034655	5.92212683961891	5.96073773549845
36470_s_at	3.98285932844794	3.76804087483641	3.79632350834444
36477_at	3.37013935859932	4.32581105587773	3.48083741597732
36478_at	5.81012540126476	5.81303650155035	5.77406357497093
36479_at	7.53778845723535	7.40782197317858	7.44851136338963
36481_at	4.29177947658634	4.30202585289995	4.31020966054184
36482_s_at	6.63284376198316	6.85061882175795	6.78235743103831
36485_at	7.77140463330517	7.9344240110663	7.82272756533842
36486_at	5.49864185443573	5.39153717855591	5.5528202125626
36487_at	3.18639141370634	3.2958252148993	3.16099455421889
36490_s_at	7.32182898875104	7.2400607586605	7.22317058678878
36498_at	8.08476298456437	8.63239868774549	8.04226976894124
365_at	4.15107317070657	4.08798490248777	4.16421049104474
36503_at	7.21267231012855	6.52967136138878	6.83401559788647
36505_at	4.87855101462596	4.80447657201349	5.0730671042392
36512_at	4.45750112468944	5.45861176455139	4.9058767481119
36513_at	3.63728953697998	3.97818054000394	3.98021721580707
36516_at	7.58626623941897	7.75229873550483	7.55087616215207
36518_at	6.66802697610455	6.91521110495711	6.6810994411768
36520_at	6.12668783329053	6.45417931088349	6.19594465203211
36522_at	8.87940858076697	8.80901777211486	8.80283355139474
36528_at	5.81540159551853	6.30663303002746	6.04926755914883
36530_g_at	8.035910456902	8.18661969488539	7.98767942851947
36531_r_at	7.71799129567869	7.80757643178766	7.61030800706942
36539_at	5.5040299657115	5.38990881142933	5.48978709147049
36540_at	5.62371296251468	5.63657682132539	5.46473225466055
36541_at	6.98244384650382	6.92230674541062	6.96838260154659
36547_r_at	9.84088063150504	9.88572826890446	9.8780594461186
36549_at	7.21687144673907	6.49765907249169	6.86330997627244
36558_at	6.64365795158399	6.70956574490497	6.6201643024024
36559_g_at	5.36541225056191	5.14968057774133	5.25231922790064
36560_at	5.77840409393344	5.57654420528892	5.79993366203431
36562_at	8.56507137165984	7.63185173198743	7.98875879480941
36563_at	5.36720116526766	5.32993607442537	5.34751227614847
36567_at	6.99501740583545	6.87041085721128	6.97445504788477
36568_at	6.93286428586495	6.87225280763502	6.87088821986864
36570_at	4.00100535487224	3.94154412079606	3.91160887387703
36584_at	4.25304046854834	4.30113674451466	4.23452565067035
36590_at	5.80611661627492	5.41328594747995	5.72395347059905
366_s_at	3.62229794674694	4.42657367718229	3.77902811048886
36619_r_at	7.78459661409121	7.57145374239604	7.50195733054805
36621_at	5.59625259080075	5.56052045792367	5.54592646494995
36622_at	3.00840047858261	2.93197168113607	3.1911160611703
36623_at	7.77124641681576	8.2542282033441	7.79969416754688
36630_at	7.81516839718159	7.64278645876815	7.81603736290514
36640_at	7.40920028476823	7.29681893102084	7.36393434813627
36642_at	6.91957865993051	7.25679619657942	7.07718840733193
36646_at	5.44019500830794	5.43529499650657	5.3378945952438
36656_at	3.77202640184379	3.81539579932393	3.82682050622736
36657_at	5.94494107662078	6.48992653024618	6.36700021276266
36662_at	4.50178828213396	4.46032407983916	4.45941717573997
36663_at	6.47049896894161	6.55797465803465	6.47826157604964
36665_at	5.20493074025861	5.26809877404284	5.25082900370437
36691_at	7.29769263389726	7.33216409390456	7.23391892521386
36693_at	4.29085380690052	4.30640243922994	4.21464071648548
36697_g_at	5.46625635912148	5.73473009071977	5.4737059397363
36698_at	4.39301939432422	4.42949405444466	4.39845005833329
36699_at	5.49124078456899	5.4539768014228	5.59838171050625
367_at	5.50494249566647	5.44756799770499	5.40544407759884
36701_at	3.9395186097789	3.73625607321753	3.58289577219967
36703_at	7.39092548454392	7.4189473539901	7.39946861954408
36704_at	5.7032870374456	5.56673614783107	5.6110124628628
36705_at	4.8950546348037	5.03557205692012	4.85509971743723
36706_at	7.04041074792912	7.08808870772302	7.01436966963578
36707_s_at	6.17935746239989	5.81679880978291	6.00162885512815
36708_at	5.50305555576112	5.14566240966556	5.65882772669426
36709_at	6.94694906833342	7.67907257592394	7.28937685535611
36710_at	6.81490413453392	7.03218456162289	6.83637391927578
36712_at	4.71468986125637	3.89556810414971	4.20670022662755
36714_at	5.55162091513973	5.81010551381339	5.71396584824823
36715_at	6.50317057986981	6.65921048153398	6.55809970657872
36716_at	4.79558636994953	4.86752317777317	4.80773924835812
36718_s_at	5.36050127194363	5.49698813536015	5.42027605343622
36719_r_at	4.27074314305885	4.40550876575806	4.318447882134
36720_at	7.49185870673428	7.43322937647152	7.51890736188955
36721_s_at	7.62811656211343	7.6067541752174	7.72395238996976
36722_s_at	5.65849409525039	5.69055517962536	5.59370995056939
36723_at	3.86637292726239	4.19954268019171	3.85965619163495
36724_s_at	4.95664582537088	5.28358288393158	5.16045028834043
36725_at	4.09571070058827	4.1112407432373	4.06077252128248
36726_at	5.43314482656538	5.44793596442041	5.40423170935676
36728_at	7.16326245982797	7.22315129153413	7.19251591489925
36729_g_at	7.22205944033477	7.23810666778036	7.13801506547523
36730_at	6.71623454145747	6.663962490705	6.74451521011499
36734_at	9.25798934366859	9.47217501890271	9.21285957998726
36735_f_at	5.62119317802689	5.60642964373337	5.67003559346234
36738_at	5.97332786563269	5.91911928994295	6.08575998990537
36740_at	7.3986639535184	7.15529846303942	7.22913234628462
36741_at	5.32031914268707	5.35713618148877	5.3428225950549
36742_at	6.26768874274452	6.34272769873215	6.23608259962617
36743_at	7.25885151214239	6.83312027283076	7.17988797879639
36745_at	8.27124543760419	8.1775819239641	8.20134896941314
36746_s_at	5.06300312048939	5.16479724051616	5.02381886860932
36747_at	8.46991764672689	8.37220891375475	8.4369235349234
36748_at	5.08220303513352	4.98449413177887	4.97298077379488
36749_at	4.61645261552301	4.57127580778814	4.88737494079603
36751_at	6.54895533820874	6.69522877826258	6.5005951690452
36752_at	4.51600297848699	4.56636851875375	4.51890608829126
36756_at	4.74560752715968	4.83059470550898	4.69142602503585
36757_at	5.27178968469136	6.08810201512993	5.46185642695184
36762_at	6.13760968483931	6.00937466778695	6.10526627942537
36763_at	5.89354963075079	6.2672627640584	5.93503922803274
36764_at	7.55634815254386	7.54228647062223	7.59379825478184
36766_at	5.45362987009655	5.83154685256868	5.65000867277773
36767_at	5.35332388812069	5.38815336548501	5.34263946884989
36768_at	4.4934278423258	4.1836794069877	4.23740324798067
36769_at	4.58093094927141	4.80710318702482	4.59039220526898
36770_at	6.30648522744088	6.5910090768381	6.41934357039204
36771_at	7.31731006892906	7.36842327723094	7.31493716510906
36772_at	3.83301599553569	3.91899971352867	3.82925483409178
36774_f_at	5.99522947147873	5.98346835582091	6.02716727781662
36775_f_at	6.60890175585758	6.56972304858017	6.76590456689771
36776_at	7.25567149830813	6.95138070558457	7.18648321644591
36777_at	6.24566380153919	6.30371517498331	6.36478680257905
36778_at	7.23902598275919	7.22374153569224	7.24897242121352
36782_s_at	4.53794142384432	4.45720105670962	4.78905698773378
36787_at	6.4656895490097	6.55733902898633	6.46863761204699
36788_at	3.45295025321014	3.41375349864075	3.34213842325198
36789_f_at	5.37815325884767	5.53501087410991	5.49905485788724
36793_at	4.74795647076238	4.76168593147863	4.75829537289697
36796_at	4.22765891311318	4.2089320264794	4.24484537457126
36797_at	4.02243925274851	4.2669216495379	4.04108192543046
36798_g_at	7.98005158340834	8.10254356659795	8.04548685010589
36800_at	4.59128195504509	4.72779370658827	4.59158726288236
36801_at	5.4739017004142	5.18461643678264	5.36321757198773
36802_at	5.97457155447322	6.05918349038603	6.04825762634659
36803_at	6.22448090105539	6.26574221417883	6.19298619834739
36805_s_at	7.11413865941984	7.16647930800661	7.13878341709475
36806_at	6.31438412115581	6.62911934751444	6.34417475163833
36807_at	6.10937015077571	6.1472535385968	6.18275092907231
36808_at	5.01837760675854	5.8459851327571	5.63594178404894
36809_at	4.92621842804177	5.06125024582445	5.03486679211038
36816_s_at	5.30710724273441	5.57012718603142	5.55185999722741
36817_at	3.36107410486582	3.43398974258792	3.37720997756188
36823_at	6.01414019573037	6.10041512986789	6.08505945422125
36832_at	6.56540173069517	7.23950542716033	6.86829236171506
36834_at	5.18218234506344	6.02702776441379	5.72532136795594
36836_at	5.30436691761391	5.13582793378477	5.09870249312145
36839_at	4.30806688922561	4.54065374378337	4.38835707229568
36841_at	6.65435456387163	6.82539010176192	6.67407049439997
36842_at	5.04242125024384	4.23829307122477	4.32011074816242
36844_at	4.26248151130092	4.31543411834647	4.30400911788591
36848_r_at	7.13287157424789	7.17822014779971	7.08604666439705
36850_at	6.05437012098251	5.65285559617797	5.93762526516157
36853_at	5.22201465333102	5.27148379827764	5.18030002530377
36854_s_at	4.97739322421469	5.05444190979091	4.989526077042
36855_r_at	6.9062895620722	7.08997921778285	6.88453922539517
36856_at	6.94071557150428	7.16549029109494	7.11375268367986
36863_at	5.8701037945736	6.82695574691361	6.09151985260145
36866_at	3.71784532283303	3.91271764012443	3.81202111385668
36868_at	5.27737752843265	4.62478757209154	5.08763860908607
36871_at	5.45249791752175	5.66564580843231	5.49463561773879
36874_at	4.69431866473942	4.85443312347181	4.74824409699973
36876_at	7.1991240235808	7.0559699399625	7.05784035819146
36877_at	3.85884831496938	3.95435723196569	3.8495836536272
36882_at	7.18741522408782	7.09105576861951	7.13706210953548
36883_at	7.41027554428492	7.53322526773946	7.45982326693227
36884_at	5.81476181978729	6.1063017318017	6.01537257521901
36886_f_at	5.36900237623235	5.39752351931652	5.46059325604713
36887_f_at	5.35364820523399	5.42114339364092	5.42434847590318
36891_at	8.02236080181608	8.02488995230547	7.92580408351992
36893_at	3.67618359124702	3.82984397608148	3.73089900824392
36897_at	5.43342508708097	5.45496522971406	5.38914270963449
369_s_at	6.88715278594754	7.98579386335151	7.08665991452028
36903_at	3.69762799148224	3.61258226209993	3.65961669523508
36904_at	5.91539732238413	5.95301330500097	5.92924097600984
36911_at	3.45942502168556	3.57935595218483	3.43219601834447
36912_at	6.07419160372025	6.28412418367092	6.03772111345523
36914_at	3.89816299767564	3.90049403381728	3.73111958006957
36919_r_at	3.22896374066944	3.27232913876303	3.20084768186955
36922_at	5.26293729275579	5.81958765174028	5.30969917022826
36923_at	7.34888251151917	7.40965092399114	7.35536445849391
36924_r_at	5.5558123078974	5.24826747008707	5.24287372639693
36947_s_at	4.24758763627089	4.20508560210581	4.1522965927431
36966_at	3.65035500992377	3.67297515455871	3.57293873578995
36967_g_at	5.96728976850791	5.96320872949181	6.02298775429588
36983_f_at	5.21730671043496	6.29762038948945	5.72428021398351
36995_at	7.44393217529157	7.61160744220779	7.48708234781828
36997_at	7.18861121015366	6.81283865327513	7.22953721119979
36999_at	5.97733570721885	6.07858646392564	6.01039896307155
37004_at	5.61727330536479	5.6724421886326	5.54314085599956
37013_at	6.97082867591475	7.03162528241826	7.00845915991016
37019_at	4.8317677244698	4.89465373813836	4.76218915232545
37020_at	4.83182212701527	4.93625117820528	4.8664482686655
37048_at	8.14931701289072	8.39145626264693	8.10448654328951
37051_at	4.14748418048381	4.15172900398091	4.34177505047306
37052_at	5.43040478383154	5.44784322487066	5.40700739518405
37054_at	4.07330111996526	4.07089605564477	4.05651402393514
37055_at	3.521005611695	3.60274332698407	3.47169236909764
37056_at	6.08214420831799	6.26345229650457	6.07974286848639
37057_s_at	5.85027308508322	6.36021784200615	6.00917459441703
37058_at	3.33511627712391	3.57079427813018	3.35323586697597
37059_at	6.51211126326188	6.01810558840031	6.33420942231261
37060_at	4.14003724431457	4.25566928227764	4.05279399872094
37062_at	3.90747433502824	3.77930605345229	3.83114747096521
37063_r_at	2.61117076511054	2.64772133713872	2.53961481392456
37065_f_at	4.19394195626707	4.43305170322217	4.63972335549367
37066_at	6.31476561174563	6.37935993105487	6.28473833159856
37067_at	4.37936008084388	3.82508368545405	3.77094221125143
37069_at	5.67059339794645	5.68454974835861	5.67686337100091
37070_at	6.77110998377206	6.72688398041445	6.7572112552001
37071_at	5.88299961017641	6.16239130376773	5.920207356479
37072_at	7.5859971203019	7.62532704143358	7.68196250563954
37073_at	3.68813510306464	3.67107562798926	3.62693021557979
37074_at	4.98108877812018	5.61885544064698	5.06084450699626
37075_at	4.43289344688596	4.65102847345114	4.48202202888603
37076_at	5.80304987186862	5.8409723130266	5.85716880102815
37077_at	6.85324701582439	6.87210107083102	6.84509525892186
37080_at	4.42202273743539	4.49597702576966	4.45648068697697
37081_at	5.32755472748371	5.18391537941257	5.3135066137692
37082_at	4.11769209919422	4.13069504925407	4.03118169837779
37083_s_at	3.32707740279985	3.25134049373359	3.36887673647909
37084_at	6.2717127166829	6.17513616172673	6.27975922266075
37085_g_at	7.71349607520003	7.66354596417776	7.68617889471246
37086_at	4.60252108413446	4.85132400737563	4.69931759452223
37087_at	4.62569404867386	4.74988019284059	4.61772607652621
37088_at	8.2002694794771	8.21446473401219	8.23012236602758
37089_at	7.11057222346686	7.18113083186347	7.06598690002979
37090_at	3.39179316624938	3.45927238022809	3.41478135801434
37091_g_at	3.20488104316513	3.30193490751204	3.2956571487341
37092_at	5.43869473604566	5.39157564965444	5.46425178671496
37093_at	4.86109735603882	5.2048250875788	4.81244611673495
37094_at	6.15148962698622	6.30770767437703	6.1837457362506
37095_r_at	6.05087550892932	6.32883195734048	6.05565177205858
37096_at	5.03124450225471	4.98917980975643	5.01317628290763
37097_at	5.75974452449313	5.66381545211315	5.74775382404714
37100_at	6.77360589442602	7.27186509241187	6.97226900833313
37102_at	7.96356157079201	8.18471092311779	8.05292446097313
37103_at	5.55023263943633	5.56276943205629	5.47814698318176
37104_at	5.22905330943554	4.58605526131574	4.80737396420385
37105_at	7.14047399479886	7.16603865109839	7.18937220080798
37108_at	3.66358633430425	3.85395412885995	3.58635367572124
37109_at	4.68909304099193	4.71191785836364	4.67590112612514
37110_at	4.48629811524299	4.62728389429535	4.54815536803115
37112_at	4.48111718764801	4.20056583045597	4.33848471040133
37113_at	6.43228873180862	6.47500595017164	6.42091729897135
37114_at	8.09823623552661	8.40857361668831	8.18105461668595
37115_at	4.15268083049364	4.38392704166383	4.15327240827268
37116_at	4.85142059747097	4.84250714196012	4.78350915468769
37118_at	4.51679711846469	4.10558944262331	4.2791109427696
37120_at	4.23298300115512	4.42308484266083	4.31020527627029
37121_at	8.08729708587954	8.16777814892153	8.18964803443363
37123_at	6.10487079519835	6.06416602517955	6.049493626596
37124_i_at	5.09244121408695	5.71583057664011	5.04061395269779
37125_f_at	3.9870451081174	4.6259512876914	3.91665349733308
37127_at	5.95087821666325	5.98646841642837	5.9798905607709
37128_at	6.05399081698952	6.02453462800304	6.01497888700376
37133_at	7.20987018674117	7.19210669301933	7.22304539601379
37134_f_at	7.85348691375443	7.92453055121844	7.84038252541582
37135_f_at	7.73686497933878	7.8379514891062	7.78313769359038
37136_at	7.36626257377208	7.65974592641226	7.43837797191405
37137_at	3.68967937513598	4.09264920969398	3.93292244029736
37138_at	7.62608109174951	7.5328779778885	7.60559354348413
37140_s_at	9.17923208644256	9.07724115709174	9.2173605230981
37141_at	3.10723882908223	3.35158715281998	3.15758032092783
37142_at	3.49393198505366	3.48112658427009	3.4737795361396
37144_at	5.39943885541367	5.48181426833151	5.37939374074894
37145_at	6.22025310098587	6.7678796436774	6.36027086412431
37148_at	6.45260547181762	6.93695009308538	6.78710982092889
37149_s_at	6.32341455948191	7.18123361829735	6.76461326309214
37151_at	7.13828030447521	6.79711301552236	6.90415451025735
37152_at	7.48861982573311	7.50306721375954	7.53321761966285
37154_at	3.91882071344507	4.06883911823264	3.965228076739
37155_at	6.86292617123327	6.71460288708678	6.64630905478966
37158_at	8.09392135134286	8.05418693331782	8.04723151635013
37160_at	5.26220921952137	5.62206451730921	5.30778570674388
37163_at	7.29837795653351	7.37644128068662	7.46849156353213
37164_at	5.89048762202634	5.85436462620141	5.83004120392356
37165_f_at	7.95864542468265	8.1697585432213	7.99643538113985
37166_at	8.36036678645546	8.11815402129476	8.26202427183617
37167_at	5.29645340260992	5.35933203478884	5.30350720087582
37169_at	4.59441349225696	4.74250076474169	4.64923764465505
37171_at	3.12087375071117	4.16747926817982	3.22929861778832
37173_at	5.0681163012442	5.67472206244787	5.10630291491064
37175_at	4.49838315016808	4.59247601042369	4.49108841920696
